item_name,source_page_url,image_url,local_filename,status,reason
Flamberge,https://bazaardb.gg/card/pht6llx28hhfj0d0w4sxq9y48l/Flamberge,https://s.bazaardb.gg/v1/z12.0/0a88fb3d2544b629e49af8e0eb69b38e5154d48a@256.webp?v=6,Flamberge.png,downloaded,ok
Flashbang,https://bazaardb.gg/card/10y4ptwwg61t0hyqwpyhhkj6ldg/Flashbang,https://s.bazaardb.gg/v1/z12.0/71f7efb0d34d31446149741e01d269aa566eb0f5@256.webp?v=6,Flashbang.png,downloaded,ok
Force Field,https://bazaardb.gg/card/p0g0mc3xs3qsss44j35193xt06/Force-Field,https://s.bazaardb.gg/v1/z12.0/30d5364663d1ebfa53e1a4715fe7403431fcab50@256.webp?v=6,Force_Field.png,downloaded,ok
Frozen Bludgeon,https://bazaardb.gg/card/f3zdwyvg1c2zbvjcbhd6g4bytv/Frozen-Bludgeon,https://s.bazaardb.gg/v1/z12.0/c7b428331eb6a598751b1ceddc2e1237323db61e@256.webp?v=6,Frozen_Bludgeon.png,downloaded,ok
Gatling Gun,https://bazaardb.gg/card/k99b4fq69bm089myvgfvz8nydv/Gatling-Gun,https://s.bazaardb.gg/v1/z12.0/d99be34eecf70e9927df1e6224ceb96af1cf6d16@256.webp?v=6,Gatling_Gun.png,downloaded,ok
Gavel,https://bazaardb.gg/card/psm56t8vlpxmw7y3073433t6nw/Gavel,https://s.bazaardb.gg/v1/z12.0/30ab1008e0cab7265a989e6e618d6f7bcd453c89@256.webp?v=6,Gavel.png,downloaded,ok
Gingerbread Man,https://bazaardb.gg/card/pv0fw36gl42nx5wnc9l8028316/Gingerbread-Man,https://s.bazaardb.gg/v1/z12.0/321067e379b7305f89e84fd5f124c976ce80b6e8@256.webp?v=6,Gingerbread_Man.png,downloaded,ok
Goggles,https://bazaardb.gg/card/190gzvxxp7x9cnyjj7qfst0pvhm/Goggles,https://s.bazaardb.gg/v1/z12.0/5b20ba27dc7f09c47292003eddb1ca38ef47027c@256.webp?v=6,Goggles.png,downloaded,ok
Golf Clubs,https://bazaardb.gg/card/60mdf4vpsk3jvhwlssmg18wdcz/Golf-Clubs,https://s.bazaardb.gg/v1/z12.0/ca854e5d6286d13af960a478b88afdb0bec3245c@256.webp?v=6,Golf_Clubs.png,downloaded,ok
Grabinator,https://bazaardb.gg/card/zntc6f8z06njh2dh9tk3qxcp25/Grabinator,https://s.bazaardb.gg/v1/z12.0/e257129e9ee64ab9719684b1b1c40599c23d1306@256.webp?v=6,Grabinator.png,downloaded,ok
Grapeshot,https://bazaardb.gg/card/165f8d8cfp1938p158mf40cb73d/Grapeshot,https://s.bazaardb.gg/v1/z12.0/cac128a13f88b969004362b3a1da0268ed8ba2e8@256.webp?v=6,Grapeshot.png,downloaded,ok
Grappling Hook,https://bazaardb.gg/card/bq3dcd3btfn5t9clmn9jhtyd13/Grappling-Hook,https://s.bazaardb.gg/v1/z12.0/94d356a77f8a7c31ff401af70f16936e6ef48367@256.webp?v=6,Grappling_Hook.png,downloaded,ok
Grater,https://bazaardb.gg/card/2jyhgc8nwzlmbfdnwskjzk8t24/Grater,https://s.bazaardb.gg/v1/z12.0/971804f2fd7b07829928f34ed6d40587eaa2565e@256.webp?v=6,Grater.png,downloaded,ok
Grenade,https://bazaardb.gg/card/7gzm05wdg3808j52q1c7cfq77p/Grenade,https://s.bazaardb.gg/v1/z12.0/2d3dfcbe59d8049b1fb9651ad3752142916c394f@256.webp?v=6,Grenade.png,downloaded,ok
Gumball Machine,https://bazaardb.gg/card/10y9l35gvyt7m5kcnl5csgtchxw/Gumball-Machine,https://s.bazaardb.gg/v1/z12.0/c4746ca6b44f6bb3d594e84d45b7ae9dd1db2530@256.webp?v=6,Gumball_Machine.png,downloaded,ok
Hacksaw,https://bazaardb.gg/card/13dncwgv4wldzj9bz29dpfmwqb1/Hacksaw,https://s.bazaardb.gg/v1/z12.0/c5e6c7cdbe4fafa9a3d417d5dbbec9dcc32ec072@256.webp?v=6,Hacksaw.png,downloaded,ok
Haladie,https://bazaardb.gg/card/vth8zct3bvxx6b8z6gl38cdlb9/Haladie,https://s.bazaardb.gg/v1/z12.0/acf25833e7f53d341f4d97ce9342b822cf5c3f8b@256.webp?v=6,Haladie.png,downloaded,ok
Hammer,https://bazaardb.gg/card/1917kkz691jnwwm7yv08392wf19/Hammer,https://s.bazaardb.gg/v1/z12.0/451b9b26b8cee8533afe80f3e97d0274dac2de36@256.webp?v=6,Hammer.png,downloaded,ok
Hammlet,https://bazaardb.gg/card/wxb98tw0tn2b1kwchz9f2089wk/Hammlet,https://s.bazaardb.gg/v1/z12.0/6ce48fe0ae42cb79e8f66467e86bcd91f316fd7d@256.webp?v=6,Hammlet.png,downloaded,ok
Hammock,https://bazaardb.gg/card/vv52sqhpmz795mcj3xx66dj7h0/Hammock,https://s.bazaardb.gg/v1/z12.0/2cd374d266f93c852f909a32612b75e81d3fa9cd@256.webp?v=6,Hammock.png,downloaded,ok
Handaxe,https://bazaardb.gg/card/xm32d2v1gd5xdqy0vmkdm7hl15/Handaxe,https://s.bazaardb.gg/v1/z12.0/98ff69bf4314a6c2ff655d9d532ee5a03f21d9df@256.webp?v=6,Handaxe.png,downloaded,ok
Harkuvian Launcher,https://bazaardb.gg/card/9tkpkmwt0gtjq4hs0xnpyx1dwc/Harkuvian-Launcher,https://s.bazaardb.gg/v1/z12.0/4054c73fece53e70e1ba81161bf029b42db571db@256.webp?v=6,Harkuvian_Launcher.png,downloaded,ok
Harmadillo,https://bazaardb.gg/card/jw53s05gdb97yfxkd2wfy07m1h/Harmadillo,https://s.bazaardb.gg/v1/z12.0/c5da531f0827ce89cdccef630d4c02a98d4c8d5b@256.webp?v=6,Harmadillo.png,downloaded,ok
Harpoon,https://bazaardb.gg/card/pkm710pjqsw7bqsfqq016bhlg0/Harpoon,https://s.bazaardb.gg/v1/z12.0/8056975ad42d1cc5f26f978ed239b9da4e6b6704@256.webp?v=6,Harpoon.png,downloaded,ok
Hatchet,https://bazaardb.gg/card/87n3hxwxg10p093kvw7mtpfn5d/Hatchet,https://s.bazaardb.gg/v1/z12.0/90f91f29614281fe7751143e830e9e49a3e356db@256.webp?v=6,Hatchet.png,downloaded,ok
Heirlooms,https://bazaardb.gg/card/y8f8xb603v6vxlkj2s2jsdx0lz/Heirlooms,https://s.bazaardb.gg/v1/z12.0/0d36b8d2e90f540b00da4927434dace61bde1b7d@256.webp?v=6,Heirlooms.png,downloaded,ok
Herb Shears,https://bazaardb.gg/card/151yshcgmfqfbflcppjn805gkyy/Herb-Shears,https://s.bazaardb.gg/v1/z12.0/a0680d3f9f9f51dfa721621280153165dcafb319@256.webp?v=6,Herb_Shears.png,downloaded,ok
Hot Sauce,https://bazaardb.gg/card/104x4q0t1lls7pmp8mnd5bsv0h6/Hot-Sauce,https://s.bazaardb.gg/v1/z12.0/91fe26ba0deb80152bfecf97e62ec1809983646d@256.webp?v=6,Hot_Sauce.png,downloaded,ok
Hot Springs,https://bazaardb.gg/card/ynb46dnnt0sbq0y5lshwsn11ws/Hot-Springs,https://s.bazaardb.gg/v1/z12.0/ede10238a822cb5150ef47be69523805d2cd4136@256.webp?v=6,Hot_Springs.png,downloaded,ok
Ice Claw,https://bazaardb.gg/card/lhs7870l93wm5j8pwd4mv0860d/Ice-Claw,https://s.bazaardb.gg/v1/z12.0/594bffea6c300b947321b6845ef62a8ecb6758dd@256.webp?v=6,Ice_Claw.png,downloaded,ok
Icebreaker,https://bazaardb.gg/card/cw7s1l988m1hk2djwxnx9j3fwy/Icebreaker,https://s.bazaardb.gg/v1/z12.0/d9aa272fb182db72a5f97f9d1715aaf7f060e2a2@256.webp?v=6,Icebreaker.png,downloaded,ok
Igloo,https://bazaardb.gg/card/x2pdp4csyzxcnzv30sbh5wsstm/Igloo,https://s.bazaardb.gg/v1/z12.0/7ce5628cd7f2c0ef1d5c530e53d5fb42293f861f@256.webp?v=6,Igloo.png,downloaded,ok
Improvised Bludgeon,https://bazaardb.gg/card/12mk4x8lsph069ybnzmp6jqkfmh/Improvised-Bludgeon,https://s.bazaardb.gg/v1/z12.0/1079223973ec3bb420349415488ddb5aaf4ab8c1@256.webp?v=6,Improvised_Bludgeon.png,downloaded,ok
Insect Wing,https://bazaardb.gg/card/c9k29jfjwd58pjgvv3nss767xn/Insect-Wing,https://s.bazaardb.gg/v1/z12.0/47d66735ac76df0d6380ee1a44a9956d857f8a1b@256.webp?v=6,Insect_Wing.png,downloaded,ok
Jabalian Recurve Bow,https://bazaardb.gg/card/vvkn532zgvjxh0cyqy6tdy9ml4/Jabalian-Recurve-Bow,https://s.bazaardb.gg/v1/z12.0/ceb253223147bd33fe70e621401fdc7a68bb8f90@256.webp?v=6,Jabalian_Recurve_Bow.png,downloaded,ok
Jitte,https://bazaardb.gg/card/155f5m272x60fhz5q3fd8924s1y/Jitte,https://s.bazaardb.gg/v1/z12.0/58bdecaf6ef2580d7aa219ef7baccd2e3986a082@256.webp?v=6,Jitte.png,downloaded,ok
Joystick,https://bazaardb.gg/card/hlqxs9fg90sz6jsyh5jcbv7k3k/Joystick,https://s.bazaardb.gg/v1/z12.0/8536a23dcb265140a4bac44caf55edb8f953b01f@256.webp?v=6,Joystick.png,downloaded,ok
Junkyard Club,https://bazaardb.gg/card/zy93zttbkbk176y8y7sq4qwhvp/Junkyard-Club,https://s.bazaardb.gg/v1/z12.0/a1fae0d51ea8b402c03b3797f8fa8164c0f16942@256.webp?v=6,Junkyard_Club.png,downloaded,ok
Junkyard Lance,https://bazaardb.gg/card/18s4bpmmhbqbc1qd8z5q403pmhs/Junkyard-Lance,https://s.bazaardb.gg/v1/z12.0/e28ec6236d0e22e510d0fcf0335ccf2a81683e22@256.webp?v=6,Junkyard_Lance.png,downloaded,ok
Junkyard Repairbot,https://bazaardb.gg/card/ds4npx5591hvj7zvfv0bjm10qy/Junkyard-Repairbot,https://s.bazaardb.gg/v1/z12.0/39f5628f573dd784427a5c05464f6ec188d09c4b@256.webp?v=6,Junkyard_Repairbot.png,downloaded,ok
Katana,https://bazaardb.gg/card/f9xmx2hzf0xkldvltxlyv8gfh6/Katana,https://s.bazaardb.gg/v1/z12.0/61948061e680b8fdc74e4501ac58f6f9c4f01606@256.webp?v=6,Katana.png,downloaded,ok
Knife Set,https://bazaardb.gg/card/14hktz9w4zwb9t8bqb810whsf3z/Knife-Set,https://s.bazaardb.gg/v1/z12.0/1644b7b352687c1ec960fb328aa0f409de0388dc@256.webp?v=6,Knife_Set.png,downloaded,ok
Kukri,https://bazaardb.gg/card/kcq8lzycxcbsmqbb02616q0mg/Kukri,https://s.bazaardb.gg/v1/z12.0/9459664f57ea8b9652f46aba7730204e7ffddb68@256.webp?v=6,Kukri.png,downloaded,ok
Langxian,https://bazaardb.gg/card/f0t6yg4xnhssvjktvnqjb1p458/Langxian,https://s.bazaardb.gg/v1/z12.0/599909758bbcd7e4e417f26f9de4eb6506ba8134@256.webp?v=6,Langxian.png,downloaded,ok
Laser Pistol,https://bazaardb.gg/card/mfkf834nj3vl4vjdk0jcphw6bx/Laser-Pistol,https://s.bazaardb.gg/v1/z12.0/8f85b53edcc8d60dac36f73f1b63749ca7192835@256.webp?v=6,Laser_Pistol.png,downloaded,ok
Laser Security System,https://bazaardb.gg/card/2ngtzslvzqzf7z3mssqbqsx0y7/Laser-Security-System,https://s.bazaardb.gg/v1/z12.0/cf146efe23fa0f98af59e0ca7137d18d89dbaa39@256.webp?v=6,Laser_Security_System.png,downloaded,ok
Leeches,https://bazaardb.gg/card/n2wm1jdq7379g3g521mn5lghws/Leeches,https://s.bazaardb.gg/v1/z12.0/7b6206f357c78a4561e357511bb43afba10902ff@256.webp?v=6,Leeches.png,downloaded,ok
Letter Opener,https://bazaardb.gg/card/6hgwkntwft0k426367300gpng9/Letter-Opener,https://s.bazaardb.gg/v1/z12.0/9d427d098d873710b9d00a565278b7c3ca0bd27f@256.webp?v=6,Letter_Opener.png,downloaded,ok
Lightning Butterfly,https://bazaardb.gg/card/c009xx9j15jxz1216f6qycfbwt/Lightning-Butterfly,https://s.bazaardb.gg/v1/z12.0/40f999a295c28969f0e5cede382d156939acc912@256.webp?v=6,Lightning_Butterfly.png,downloaded,ok
Lightning Rod,https://bazaardb.gg/card/1f7qc76cvl99fjh3h6glhsyzf0/Lightning-Rod,https://s.bazaardb.gg/v1/z12.0/50aee0c5b293f818301433922b397db900dd4241@256.webp?v=6,Lightning_Rod.png,downloaded,ok
Lion Cane,https://bazaardb.gg/card/t72pp8tch41g0mxhz8vsvm9byn/Lion-Cane,https://s.bazaardb.gg/v1/z12.0/1d45c46f517a6d82a04357f9e42b34afb2b09dcd@256.webp?v=6,Lion_Cane.png,downloaded,ok
Lumboars,https://bazaardb.gg/card/tmmjwdsnmyw2td4x2pw08f80yf/Lumboars,https://s.bazaardb.gg/v1/z12.0/936c6698ff51a58a0f13199066b3e4c09164a52b@256.webp?v=6,Lumboars.png,downloaded,ok
Magic Carpet,https://bazaardb.gg/card/19sg5vsk0n73s449w9m81wc302t/Magic-Carpet,https://s.bazaardb.gg/v1/z12.0/9d984c6f24378c4c1a0435a1ffd47d3674bc268c@256.webp?v=6,Magic_Carpet.png,downloaded,ok
Magnifying Glass,https://bazaardb.gg/card/wthmth31m2p9p89n5shdflq1tj/Magnifying-Glass,https://s.bazaardb.gg/v1/z12.0/f6e9047acf231297ff5c5216902abc963bc25537@256.webp?v=6,Magnifying_Glass.png,downloaded,ok
Magnus' Femur,https://bazaardb.gg/card/1462f24837f4symg183k0g50jtp/Magnus'-Femur,https://s.bazaardb.gg/v1/z12.0/34251f271da66df9e554911bb9cf510f05dd38f2@256.webp?v=6,Magnus'_Femur.png,downloaded,ok
MagShield,https://bazaardb.gg/card/11hk3lds6x22q25ww15ysy9zpvg/MagShield,https://s.bazaardb.gg/v1/z12.0/5dc85dee491887aebfe995ef785d923ac53589d3@256.webp?v=6,MagShield.png,downloaded,ok
Marble Scalemail,https://bazaardb.gg/card/vp139518t9wb6mztxm3cmmmmzt/Marble-Scalemail,https://s.bazaardb.gg/v1/z12.0/ae1a9ca326fa85f1e13a00e5135411dda25c3146@256.webp?v=6,Marble_Scalemail.png,downloaded,ok
Mech Moles,https://bazaardb.gg/card/wl7fzmfzdx26s0j4kscsmtt68p/Mech-Moles,https://s.bazaardb.gg/v1/z12.0/eaf729bb4d94ad1f13b8637c19219ee3e65553bb@256.webp?v=6,Mech_Moles.png,downloaded,ok
Memento Mori,https://bazaardb.gg/card/86ht0lwg3qvdpssq59026kj0bj/Memento-Mori,https://s.bazaardb.gg/v1/z12.0/2849027652f136bc3182ea5b1d3c8e68cefedab0@256.webp?v=6,Memento_Mori.png,downloaded,ok
Miss Isles,https://bazaardb.gg/card/2h13blb3g2h73hhntdf5jyz4l2/Miss-Isles,https://s.bazaardb.gg/v1/z12.0/c574570c3d15ca0df21aee50f654c7602447d55f@256.webp?v=6,Miss_Isles.png,downloaded,ok
Model Ship,https://bazaardb.gg/card/109sby51vls8ldjkm7s5q9snkyv/Model-Ship,https://s.bazaardb.gg/v1/z12.0/f0b95d48bf4676d81961c2849fb177eb11f50ded@256.webp?v=6,Model_Ship.png,downloaded,ok
Money Tree,https://bazaardb.gg/card/cj2qz42zg0zd2svykxdnp75qst/Money-Tree,https://s.bazaardb.gg/v1/z12.0/6a3a7844be061c745d2796ff6a5a245b3e2916f1@256.webp?v=6,Money_Tree.png,downloaded,ok
Monitor Lizard,https://bazaardb.gg/card/xzk9pt7gwk5kxtcx1v8843229m/Monitor-Lizard,https://s.bazaardb.gg/v1/z12.0/aa88f86e80fa73bf64eeef1ad47bbd60ba332960@256.webp?v=6,Monitor_Lizard.png,downloaded,ok
Musket,https://bazaardb.gg/card/gtmqtl5hcvx4yv41v5dv15v64k/Musket,https://s.bazaardb.gg/v1/z12.0/81776a7a134a6ac0ea4f711e55df69727a2c83e3@256.webp?v=6,Musket.png,downloaded,ok
Nanobot,https://bazaardb.gg/card/ljpykjynmz28bcn3c457gjl84x/Nanobot,https://s.bazaardb.gg/v1/z12.0/147ec9bbb15f4b0e38875ad69a5f56de1cb7c304@256.webp?v=6,Nanobot.png,downloaded,ok
Nesting Doll,https://bazaardb.gg/card/113kp5b01qpk3h12bmjyfcdnn1f/Nesting-Doll,https://s.bazaardb.gg/v1/z12.0/07656a121444941a5a0673faf87e3b3bbe583042@256.webp?v=6,Nesting_Doll.png,downloaded,ok
Nitrogen Hammer,https://bazaardb.gg/card/1028vmj0hsp63g9dklc4q7ph827/Nitrogen-Hammer,https://s.bazaardb.gg/v1/z12.0/c86a92f6dffb9a4c31f37b5ba4080c60781191be@256.webp?v=6,Nitrogen_Hammer.png,downloaded,ok
Octopus,https://bazaardb.gg/card/nhpyytjktqhs0fxwwv29jwm47c/Octopus,https://s.bazaardb.gg/v1/z12.0/e93746f856a70b272443a77a296091c0974fc944@256.webp?v=6,Octopus.png,downloaded,ok
Old Sword,https://bazaardb.gg/card/dyqz039qg414bp3l5j2ydbxcv0/Old-Sword,https://s.bazaardb.gg/v1/z12.0/bed55110f0f83cf07d7b56b8db9e94c9edb7ae59@256.webp?v=6,Old_Sword.png,downloaded,ok
Ouroboros Statue,https://bazaardb.gg/card/17q2s2qj9ljl1b5pcspt21ldhd1/Ouroboros-Statue,https://s.bazaardb.gg/v1/z12.0/44de142f9f0fb03661041415119e71c9534027ba@256.webp?v=6,Ouroboros_Statue.png,downloaded,ok
Oxygen Tank,https://bazaardb.gg/card/2lshxxkbkm7cy51fhj1qf8vj1m/Oxygen-Tank,https://s.bazaardb.gg/v1/z12.0/ff0a9db47cc221f2e60adf1dd7f46c13a7f920bb@256.webp?v=6,Oxygen_Tank.png,downloaded,ok
Paper Airplane,https://bazaardb.gg/card/7tptdzdt4y3mp330mdx64l2sbj/Paper-Airplane,https://s.bazaardb.gg/v1/z12.0/349f14e29cda9615034a0a068942526a2af0c071@256.webp?v=6,Paper_Airplane.png,downloaded,ok
Pearl,https://bazaardb.gg/card/2zs0qmhclpv2j1789yd7ph6p6j/Pearl,https://s.bazaardb.gg/v1/z12.0/164a0f2a160ee585f4c9e7c8414913c0af4442de@256.webp?v=6,Pearl.png,downloaded,ok
Pepper Spray,https://bazaardb.gg/card/14m87dkhglg04lmggfvjqk6vxhk/Pepper-Spray,https://s.bazaardb.gg/v1/z12.0/8b357cd2c1485a339c28e1506cc96c5b09ab3270@256.webp?v=6,Pepper_Spray.png,downloaded,ok
Pet Rock,https://bazaardb.gg/card/1nk97x8vj0p59000n2j72kgsth/Pet-Rock,https://s.bazaardb.gg/v1/z12.0/e845a0be98d8b07c7db4a9aedcea831c618b3faa@256.webp?v=6,Pet_Rock.png,downloaded,ok
Plague Glaive,https://bazaardb.gg/card/70pp622p54fzd58ncw7j08stwp/Plague-Glaive,https://s.bazaardb.gg/v1/z12.0/f937c34f5fd19e518e364f7a01e173e733b2e62c@256.webp?v=6,Plague_Glaive.png,downloaded,ok
Plasma Grenade,https://bazaardb.gg/card/vlwhdvs2t29m103d7l4pttt8k7/Plasma-Grenade,https://s.bazaardb.gg/v1/z12.0/6e714684a1e0f3b13be9d7708e1a9d96dcefd9ff@256.webp?v=6,Plasma_Grenade.png,downloaded,ok
Plasma Rifle,https://bazaardb.gg/card/szz2k0p3hpz490ffbpyc6s5fwt/Plasma-Rifle,https://s.bazaardb.gg/v1/z12.0/c2be27767c131af4a113380113c6f9ad2c09f925@256.webp?v=6,Plasma_Rifle.png,downloaded,ok
Pogo Stick,https://bazaardb.gg/card/17z26h1pz37kgmzt607fhzcxqtf/Pogo-Stick,https://s.bazaardb.gg/v1/z12.0/1be9ab1d8d17ee983e02a4c157b5cbc114a33720@256.webp?v=6,Pogo_Stick.png,downloaded,ok
Pop Snappers,https://bazaardb.gg/card/33zl8gh869n0xcyk79dw6vdflj/Pop-Snappers,https://s.bazaardb.gg/v1/z12.0/c3fc43bd9788e1d6f95ac4e387a0659d2d6e357a@256.webp?v=6,Pop_Snappers.png,downloaded,ok
Powder Keg,https://bazaardb.gg/card/g9qk9n6x4f6l9mthnhp486gt6y/Powder-Keg,https://s.bazaardb.gg/v1/z12.0/7e56ae3a4d34873161a7f3e475b56b1a33d240f2@256.webp?v=6,Powder_Keg.png,downloaded,ok
Power Drill,https://bazaardb.gg/card/hnc0p3mbzqswhfs1nvdh0w1lv7/Power-Drill,https://s.bazaardb.gg/v1/z12.0/8ab9e74afd6008aec69703a6edf3d31e6ae0657c@256.webp?v=6,Power_Drill.png,downloaded,ok
Precision Calipers,https://bazaardb.gg/card/80b4sdy2wcq703n3bdfx3mh1ks/Precision-Calipers,https://s.bazaardb.gg/v1/z12.0/25cb246c75e0d7fc256cc6767c3b3e10a3944aa8@256.webp?v=6,Precision_Calipers.png,downloaded,ok
Private Runabout,https://bazaardb.gg/card/nc5963tj5xmvc8by6p41lh86nb/Private-Runabout,https://s.bazaardb.gg/v1/z12.0/54b7717e9d54feb8cc01b9c1512aa307936f5f2e@256.webp?v=6,Private_Runabout.png,downloaded,ok
Proboscis,https://bazaardb.gg/card/1b3wvj0gbpdwtpb6f2nf4h1l12l/Proboscis,https://s.bazaardb.gg/v1/z12.0/2ff45f68ee699cc6b65eae91a0900d4ce443b66d@256.webp?v=6,Proboscis.png,downloaded,ok
Pulse Rifle,https://bazaardb.gg/card/1209ymcq8bn31yy4gwgzq9tf71l/Pulse-Rifle,https://s.bazaardb.gg/v1/z12.0/ef29e1c79d85bed85f6e8bacf59c5b676a3823df@256.webp?v=6,Pulse_Rifle.png,downloaded,ok
Race Carl,https://bazaardb.gg/card/9pc0vyb0pg6js3tcnkgv2z26bm/Race-Carl,https://s.bazaardb.gg/v1/z12.0/81d2f6dbf4b5c0daaa032a52fcea80f0a02da459@256.webp?v=6,Race_Carl.png,downloaded,ok
Railgun,https://bazaardb.gg/card/163q8xh1fv2h9wl03yx1nhqphs3/Railgun,https://s.bazaardb.gg/v1/z12.0/62659d533a15c55e5f972fabd198205e2cd852c4@256.webp?v=6,Railgun.png,downloaded,ok
Ramming Balloon,https://bazaardb.gg/card/sp0qd4p8xxgxzf2jzqhssh5x1y/Ramming-Balloon,https://s.bazaardb.gg/v1/z12.0/99f4f9f696a6d69c69446668312519ca554cc281@256.webp?v=6,Ramming_Balloon.png,downloaded,ok
Refractor,https://bazaardb.gg/card/11wx0wbxkhfj0m4fk3jyydwpz70/Refractor,https://s.bazaardb.gg/v1/z12.0/1f19f81fe412e8a3cd60ad621389a53e8428df37@256.webp?v=6,Refractor.png,downloaded,ok
Repeater,https://bazaardb.gg/card/h4ssc5g0h1w16ngqzpt8x2ppb8/Repeater,https://s.bazaardb.gg/v1/z12.0/0270520b2ad2d0533d60b8f1609101f8bd564627@256.webp?v=6,Repeater.png,downloaded,ok
Revolver,https://bazaardb.gg/card/s1ctwpplcwmdypdmqfsvclz0xp/Revolver,https://s.bazaardb.gg/v1/z12.0/f9ebe85e8acbac8498a8bd3eda6d2ac15207408c@256.webp?v=6,Revolver.png,downloaded,ok
Rifle,https://bazaardb.gg/card/4n7b5szh36wgklvjq8k07c2fvc/Rifle,https://s.bazaardb.gg/v1/z12.0/35b61d1d0fe52b0645a689d36d20cfe4f34c35c7@256.webp?v=6,Rifle.png,downloaded,ok
Ritual Dagger,https://bazaardb.gg/card/h3zkyjqxsbz0939v3q17m0sx50/Ritual-Dagger,https://s.bazaardb.gg/v1/z12.0/ab11b52e1e6a9df952c54614418078ffbb8d07d5@256.webp?v=6,Ritual_Dagger.png,downloaded,ok
Robe,https://bazaardb.gg/card/11lnq13yxmy1txqbmkzvvkwh2sq/Robe,https://s.bazaardb.gg/v1/z12.0/4b6ae2711ea9a2164af86646f297f4d8feec1b71@256.webp?v=6,Robe.png,downloaded,ok
Rocket Drone,https://bazaardb.gg/card/fgtx6hk21kvdh127qkd2qqkbwl/Rocket-Drone,https://s.bazaardb.gg/v1/z12.0/753632c8d1a052c7263ef407c7a36d3d9ea45195@256.webp?v=6,Rocket_Drone.png,downloaded,ok
Rocket Launcher,https://bazaardb.gg/card/6l4x42k2xgy442pq4nl9jht85b/Rocket-Launcher,https://s.bazaardb.gg/v1/z12.0/79666edd699b9f6ab013ea9ee14a8cc33bac9d5d@256.webp?v=6,Rocket_Launcher.png,downloaded,ok
Rune Axe,https://bazaardb.gg/card/126n49x64xzfbd9kqsyl53fw4pq/Rune-Axe,https://s.bazaardb.gg/v1/z12.0/b36b235e34b000b75d7e1491884c448ba86990c5@256.webp?v=6,Rune_Axe.png,downloaded,ok
Runic Daggers,https://bazaardb.gg/card/jg28wx2t30tmt0gtl793pd6lnp/Runic-Daggers,https://s.bazaardb.gg/v1/z12.0/b91ab391e1033147b6dc2913abd2f3e5075bd4b7@256.webp?v=6,Runic_Daggers.png,downloaded,ok
Runic Double Bow,https://bazaardb.gg/card/189cxq316l3y0lnl6d45pyb84s2/Runic-Double-Bow,https://s.bazaardb.gg/v1/z12.0/b0943b760fd2d39cf40fb7944c0cc4998c9d6398@256.webp?v=6,Runic_Double_Bow.png,downloaded,ok
Runic Great Axe,https://bazaardb.gg/card/v3zlzw3yqfkfxvf92dz4tywv40/Runic-Great-Axe,https://s.bazaardb.gg/v1/z12.0/1cc8201e7b8d9431a0e605da5f37e34c8e66b5c2@256.webp?v=6,Runic_Great_Axe.png,downloaded,ok
Scythe,https://bazaardb.gg/card/1yjmvq4j7tj5dp3cy7w7ywc35q/Scythe,https://s.bazaardb.gg/v1/z12.0/fb16e8b5d751ba5b8cf2cbceb3b2f501c3389d77@256.webp?v=6,Scythe.png,downloaded,ok
Sea Shell,https://bazaardb.gg/card/178fl5dnh4x2fs6tx7s97s3v174/Sea-Shell,https://s.bazaardb.gg/v1/z12.0/22280f5305534c3fa206bb07a38e1a3b9af81917@256.webp?v=6,Sea_Shell.png,downloaded,ok
Seafood Cracker,https://bazaardb.gg/card/8w0xxxqcdc5sbj1nfg9wqy3hkn/Seafood-Cracker,https://s.bazaardb.gg/v1/z12.0/bd20417b3f621b7083e30c05d18788f79050a641@256.webp?v=6,Seafood_Cracker.png,downloaded,ok
Seaweed,https://bazaardb.gg/card/pg95ktn9cwqhgd1qyst4fktbs3/Seaweed,https://s.bazaardb.gg/v1/z12.0/4d18a6908e9c1bee9403ae24a1dd3e19d76e3535@256.webp?v=6,Seaweed.png,downloaded,ok
Security Camera,https://bazaardb.gg/card/x453wgy7dnszb1gvbb50hbgf5g/Security-Camera,https://s.bazaardb.gg/v1/z12.0/9330379627dff9257bcb3f5d6b287b67942bb2d3@256.webp?v=6,Security_Camera.png,downloaded,ok
Shoe Blade,https://bazaardb.gg/card/nm6h6kl7pswvfqvx8qfnhvny35/Shoe-Blade,https://s.bazaardb.gg/v1/z12.0/bc00b840cc28444bd52882e266bb15eb39f089c9@256.webp?v=6,Shoe_Blade.png,downloaded,ok
Silk Scarf,https://bazaardb.gg/card/xl2k1hdmq80ss207ydktbncnzl/Silk-Scarf,https://s.bazaardb.gg/v1/z12.0/85d447bcdb80e3f4028e21cb545d6d26425c9830@256.webp?v=6,Silk_Scarf.png,downloaded,ok
Singularity,https://bazaardb.gg/card/11xk9z02vb9bvjlpkym0tmg515c/Singularity,https://s.bazaardb.gg/v1/z12.0/49f19d28495762996fef4f4552b38cd014f8df46@256.webp?v=6,Singularity.png,downloaded,ok
Skyscraper,https://bazaardb.gg/card/19j1h3sjhzgn1b28c2xnmpxm65v/Skyscraper,https://s.bazaardb.gg/v1/z12.0/fcc2d6ccf9f24045cec72684fc386d4e81102e7d@256.webp?v=6,Skyscraper.png,downloaded,ok
