item_name,source_page_url,image_url,local_filename,status,reason
Cannon,https://bazaardb.gg/card/117ss117l2p3zp5bn6dtnq6nts7/Cannon,https://s.bazaardb.gg/v1/z12.0/de329bf90da1f09dcd2fe9f240ba00e9934d71d3@256.webp?v=6,Cannon.png,skipped,duplicate-image-content
Captain's Wheel,https://bazaardb.gg/card/jcj5923pvmhdh7yqbsl4hn84gb/Captain's-Wheel,https://s.bazaardb.gg/v1/z12.0/a2beec64f30dde8ee0cee746640eb33bab270d64@256.webp?v=6,Captain's_Wheel.png,skipped,duplicate-image-content
Caracara,https://bazaardb.gg/card/h1l8mpf47qyvqcb93zfq6365nn/Caracara,https://s.bazaardb.gg/v1/z12.0/7649e4aec02a72c0543d030bf89c7d22e4ab65d5@256.webp?v=6,Caracara.png,skipped,duplicate-image-content
Card Table,https://bazaardb.gg/card/tbqmqy73gxxhx4nw9y64kstg3g/Card-Table,https://s.bazaardb.gg/v1/z12.0/46ccc9469b327ace0ca36c0427a6d61bb35d50c7@256.webp?v=6,Card_Table.png,skipped,duplicate-image-content
Cargo Shorts,https://bazaardb.gg/card/lvwlp7npjk697zkwn9x4stvfht/Cargo-Shorts,https://s.bazaardb.gg/v1/z12.0/0154b1fd3a42be644e91069466bf74ba95e3e45a@256.webp?v=6,Cargo_Shorts.png,skipped,duplicate-image-content
Cash Cannon,https://bazaardb.gg/card/qgt620fdx6sv1xqf9jlh6cps31/Cash-Cannon,https://s.bazaardb.gg/v1/z12.0/87c56f86c096eb76bbd0f42924fe3b43417f365b@256.webp?v=6,Cash_Cannon.png,skipped,duplicate-image-content
Cash Register,https://bazaardb.gg/card/d07y1wkxdb3ncydg9zwm59zftm/Cash-Register,https://s.bazaardb.gg/v1/z12.0/2136d026071adc54bba3c097630136c4ed3d91f3@256.webp?v=6,Cash_Register.png,skipped,duplicate-image-content
Cauldron,https://bazaardb.gg/card/x47tfm4hg58t0xhfqk2j6v5y3f/Cauldron,https://s.bazaardb.gg/v1/z12.0/a318f15d55b9280bf7487125d90acf2159b87ac5@256.webp?v=6,Cauldron.png,skipped,duplicate-image-content
Cauterizing Blade,https://bazaardb.gg/card/h99hpfsphyklf4wyjv9nkwhb8x/Cauterizing-Blade,https://s.bazaardb.gg/v1/z12.0/32b4e7acf46fa1b5764c3cf8e1dcd6050428a19b@256.webp?v=6,Cauterizing_Blade.png,skipped,duplicate-image-content
Cellar,https://bazaardb.gg/card/1465tsb0qk87g8qy01h87b9509n/Cellar,https://s.bazaardb.gg/v1/z12.0/46551f07eff5a99da9ec173b04013c54d7f0d624@256.webp?v=6,Cellar.png,skipped,duplicate-image-content
Charging Station,https://bazaardb.gg/card/19mz2l64h2h940tf92t294lvtj5/Charging-Station,https://s.bazaardb.gg/v1/z12.0/565747d6f6b321c48608404b103b8cb91c4ea1a0@256.webp?v=6,Charging_Station.png,skipped,duplicate-image-content
Cheese Wheel,https://bazaardb.gg/card/bz7smsy2p6408fv51pkkkx4dnf/Cheese-Wheel,https://s.bazaardb.gg/v1/z12.0/2040858e418b54e12b24a6637fd5c3d254d9ff05@256.webp?v=6,Cheese_Wheel.png,skipped,duplicate-image-content
Chemsnail,https://bazaardb.gg/card/25y975lc2vtp2lj14hh1xhhf71/Chemsnail,https://s.bazaardb.gg/v1/z12.0/878effb4159c4638bec5ac2dfb6e261de2d55f51@256.webp?v=6,Chemsnail.png,skipped,duplicate-image-content
Chicken Cannon,https://bazaardb.gg/card/13jhws1lj7z6k6n62jhdd7hy50h/Chicken-Cannon,https://s.bazaardb.gg/v1/z12.0/f37cad1f9c5052a58d6bde06201969daa9ea8ac4@256.webp?v=6,Chicken_Cannon.png,skipped,duplicate-image-content
Chronobarrier,https://bazaardb.gg/card/19yh1ztn9hdpvcpj0mm81hzpsht/Chronobarrier,https://s.bazaardb.gg/v1/z12.0/dda97588e7960dccdb29047b93d1a67e17ca6935@256.webp?v=6,Chronobarrier.png,skipped,duplicate-image-content
Claw Arm,https://bazaardb.gg/card/19z2yvjt5myg006h109k2yczc3w/Claw-Arm,https://s.bazaardb.gg/v1/z12.0/12d539361dbe60cdd38bcbb4bbe5babe80fc56ac@256.webp?v=6,Claw_Arm.png,skipped,duplicate-image-content
Clawrence,https://bazaardb.gg/card/1483sb8nwsk02lz1yd9gm8zwt6h/Clawrence,https://s.bazaardb.gg/v1/z12.0/19b7d135608169afabbc8b2f18edd8ac264e385e@256.webp?v=6,Clawrence.png,skipped,duplicate-image-content
Cloche Hat,https://bazaardb.gg/card/6d8bfz41v2h0f22q6gkkwwh9n5/Cloche-Hat,https://s.bazaardb.gg/v1/z12.0/ec6f2b281050b68662becfb7c61d9b3b9942d4be@256.webp?v=6,Cloche_Hat.png,skipped,duplicate-image-content
Clockwork Blades,https://bazaardb.gg/card/xg8yygtb5l1xp1l922nh27zds8/Clockwork-Blades,https://s.bazaardb.gg/v1/z12.0/b351222f58e8eb89d83677952ad298e57ba5b703@256.webp?v=6,Clockwork_Blades.png,skipped,duplicate-image-content
Closed Sign,https://bazaardb.gg/card/vdy2n47991yg0ttz6fjvzt92d0/Closed-Sign,https://s.bazaardb.gg/v1/z12.0/f9ac514960f06dc22b42b040a310ca2d69a1f9b9@256.webp?v=6,Closed_Sign.png,skipped,duplicate-image-content
Coincure,https://bazaardb.gg/card/14jml5w28b29718vv2k7qc2ycnz/Coincure,https://s.bazaardb.gg/v1/z12.0/190b3a1c50f1c4c8ac582d2de4984ea74088fe2f@256.webp?v=6,Coincure.png,skipped,duplicate-image-content
Colander,https://bazaardb.gg/card/1726pnv849sc6xgb6tpd6z2k0cw/Colander,https://s.bazaardb.gg/v1/z12.0/032e538ec79cf071173f7cd0bd7fd2e262b6a0eb@256.webp?v=6,Colander.png,skipped,duplicate-image-content
Cold Room,https://bazaardb.gg/card/hwmh41bwmjwqt3ygc6ywzfsklz/Cold-Room,https://s.bazaardb.gg/v1/z12.0/3da609f4d7ddb7b1ded992e357fa9153f14e776e@256.webp?v=6,Cold_Room.png,skipped,duplicate-image-content
Companion Core,https://bazaardb.gg/card/bp12nw89q06zcy0262n6mh4330/Companion-Core,https://s.bazaardb.gg/v1/z12.0/cdff61df5158b611d504c05093b07a7bd45c5093@256.webp?v=6,Companion_Core.png,skipped,duplicate-image-content
Cookbook,https://bazaardb.gg/card/fw072mw0wmjjq0j1hp7f9k8qvp/Cookbook,https://s.bazaardb.gg/v1/z12.0/68b5f44af8a78d7757d04e023bfe158b5f792d0a@256.webp?v=6,Cookbook.png,skipped,duplicate-image-content
Cooler,https://bazaardb.gg/card/18v4lpfn2tqp2kbcl9xlv75czd8/Cooler,https://s.bazaardb.gg/v1/z12.0/ee2a0544fb58a837567589a8c794290f29b65537@256.webp?v=6,Cooler.png,skipped,duplicate-image-content
Coral Armor,https://bazaardb.gg/card/b3kl6yv8627m7gygndsw20cs0n/Coral-Armor,https://s.bazaardb.gg/v1/z12.0/3cf863995c465c5e0ddcdc568232d0a51d967ffc@256.webp?v=6,Coral_Armor.png,skipped,duplicate-image-content
Cornucopia,https://bazaardb.gg/card/3tkt3sg561ltx8fnx8j29g02tx/Cornucopia,https://s.bazaardb.gg/v1/z12.0/76a0b1385729aa483be4e71cf17cee97a37fd6b5@256.webp?v=6,Cornucopia.png,skipped,duplicate-image-content
Cosmic Plumage,https://bazaardb.gg/card/10t3k412547vjl7t146zq8glxln/Cosmic-Plumage,https://s.bazaardb.gg/v1/z12.0/4e3f7d302e0a099c00af3e5e9d8c873680e05851@256.webp?v=6,Cosmic_Plumage.png,skipped,duplicate-image-content
Covetous Raven,https://bazaardb.gg/card/1czm5skpwn5qh0ndknypvp793h/Covetous-Raven,https://s.bazaardb.gg/v1/z12.0/c689a56d3b8706bab8f1b5ec4eb33f0d1c20cfef@256.webp?v=6,Covetous_Raven.png,skipped,duplicate-image-content
Critical Core,https://bazaardb.gg/card/w16ky5p3ckcw8klydssst26nkj/Critical-Core,https://s.bazaardb.gg/v1/z12.0/59dc387e2d3863fd775815d6b4bc8f8f906540db@256.webp?v=6,Critical_Core.png,skipped,duplicate-image-content
Crook,https://bazaardb.gg/card/141bv079y4xbg60t53zm8dm0zvm/Crook,https://s.bazaardb.gg/v1/z12.0/79fcae859f9975d6db528b094e4cde8eefe19215@256.webp?v=6,Crook.png,skipped,duplicate-image-content
Crusher Claw,https://bazaardb.gg/card/shyj0f9dmvhw16cp9qklh3nz9k/Crusher-Claw,https://s.bazaardb.gg/v1/z12.0/a97be39164a918503502eeed6cf08b27c324b0e5@256.webp?v=6,Crusher_Claw.png,skipped,duplicate-image-content
Cryosleeve,https://bazaardb.gg/card/2q7hd0y4l235zyf2q3mlqvf09l/Cryosleeve,https://s.bazaardb.gg/v1/z12.0/d8c83e2145df28515179287be88085db5a934810@256.webp?v=6,Cryosleeve.png,skipped,duplicate-image-content
Cryosphere,https://bazaardb.gg/card/161chpd3d9hlqk4tny14npxjlyg/Cryosphere,https://s.bazaardb.gg/v1/z12.0/c50cdc9adf71a350b9e4b0308daff8dfb02d574a@256.webp?v=6,Cryosphere.png,skipped,duplicate-image-content
Cutlass,https://bazaardb.gg/card/49tjxq7jsf0fl0zzxd22qw0yjk/Cutlass,https://s.bazaardb.gg/v1/z12.0/8c04320d2a1cbe03dd9357ab721fea256698aeca@256.webp?v=6,Cutlass.png,skipped,duplicate-image-url
Cutting Board,https://bazaardb.gg/card/7jy774l0z0xngdgjyzj8qbhhqf/Cutting-Board,https://s.bazaardb.gg/v1/z12.0/c74ae2467496195ef2a45b38f3f3462a4e95cc1f@256.webp?v=6,Cutting_Board.png,skipped,duplicate-image-content
Cyber Sai,https://bazaardb.gg/card/8x4my442h0tv2zhtlj3tvjbp7l/Cyber-Sai,https://s.bazaardb.gg/v1/z12.0/b3bc664d32e182d12842af2747b63b0d690b74ab@256.webp?v=6,Cyber_Sai.png,skipped,duplicate-image-content
Cybersecurity,https://bazaardb.gg/card/tstvyvbf4jmpws44bzbhvhv2s7/Cybersecurity,https://s.bazaardb.gg/v1/z12.0/a707c39bf15a70433e7a987ecb8c5c0c8be09c01@256.webp?v=6,Cybersecurity.png,skipped,duplicate-image-content
Darkstone Engine,https://bazaardb.gg/card/wffmtlp1jzb4knsk72kqdh19qj/Darkstone-Engine,https://s.bazaardb.gg/v1/z12.0/fab78f9ff979f105abbae92404be3018ca5f250a@256.webp?v=6,Darkstone_Engine.png,skipped,duplicate-image-content
Darkwater Anglerfish,https://bazaardb.gg/card/sjhny0qbzgxfmtxk9npl71n3vy/Darkwater-Anglerfish,https://s.bazaardb.gg/v1/z12.0/2f1a1cc7c27b38383d1423446dd2f3b303baa4b8@256.webp?v=6,Darkwater_Anglerfish.png,skipped,duplicate-image-content
Death Caps,https://bazaardb.gg/card/8fl5d2f6hv4f4fw7dl4fx5x18j/Death-Caps,https://s.bazaardb.gg/v1/z12.0/819d17a50b6965fed1680cb70ccafe085dfcc89e@256.webp?v=6,Death_Caps.png,skipped,duplicate-image-content
Defense Matrix,https://bazaardb.gg/card/z4kypkvk0gclv30bcdld2hf903/Defense-Matrix,https://s.bazaardb.gg/v1/z12.0/eca6d9e745deac2798adeed4d5b3c3f3ec034986@256.webp?v=6,Defense_Matrix.png,skipped,duplicate-image-content
Delivery Drone,https://bazaardb.gg/card/3b2hmz9bqlm5728fxlx4bq74bh/Delivery-Drone,https://s.bazaardb.gg/v1/z12.0/70368f98f21768e75b45c727cee2c31758ffe9bb@256.webp?v=6,Delivery_Drone.png,skipped,duplicate-image-content
Diana Saur,https://bazaardb.gg/card/g1ww7v5gdkx4f89dvv600x2xls/Diana-Saur,https://s.bazaardb.gg/v1/z12.0/518a5983e971fd5826db7748c5d098c04bc486b9@256.webp?v=6,Diana_Saur.png,skipped,duplicate-image-content
Dino Disguise,https://bazaardb.gg/card/lswsyq84ymkl1p2mdg04jtkyv8/Dino-Disguise,https://s.bazaardb.gg/v1/z12.0/635bf777e9c74cd41af6a434cdd352cf5bbf9368@256.webp?v=6,Dino_Disguise.png,skipped,duplicate-image-content
Dino Saddle,https://bazaardb.gg/card/n20hcts7jm1fy6c1cmsy1tjkc7/Dino-Saddle,https://s.bazaardb.gg/v1/z12.0/05278571086c06c610f7549c62e88c3eaaad3459@256.webp?v=6,Dino_Saddle.png,skipped,duplicate-image-content
Disguise,https://bazaardb.gg/card/qmgck23bx2qq1jscjqlq3djscj/Disguise,https://s.bazaardb.gg/v1/z12.0/8006c55db8368543f0e466a50f55824388ee1598@256.webp?v=6,Disguise.png,skipped,duplicate-image-content
Disintegration Ray,https://bazaardb.gg/card/f1d429t0b9k6lqg7bcdgch89t2/Disintegration-Ray,https://s.bazaardb.gg/v1/z12.0/f1a42340b3b5d5f6cd89a87534683307a0a02b19@256.webp?v=6,Disintegration_Ray.png,skipped,duplicate-image-content
Display Case,https://bazaardb.gg/card/19k52hf32ltq72w1j6tdt5zh551/Display-Case,https://s.bazaardb.gg/v1/z12.0/d52bdc728190348b2d3a58c1777e269276367cd2@256.webp?v=6,Display_Case.png,skipped,duplicate-image-content
Diving Helmet,https://bazaardb.gg/card/19fb4133c27l2zd47zgjlnnvpph/Diving-Helmet,https://s.bazaardb.gg/v1/z12.0/9002566cf1f5420a9bfabf24ebb38500c623628f@256.webp?v=6,Diving_Helmet.png,skipped,duplicate-image-content
DJ Circuit Breaker,https://bazaardb.gg/card/cl0ygvptfwl1t23mjnzb3c5fw8/DJ-Circuit-Breaker,https://s.bazaardb.gg/v1/z12.0/f145159e5f8fd983aebb72282c2e47b01a79c118@256.webp?v=6,DJ_Circuit_Breaker.png,skipped,duplicate-image-content
Dock Lines,https://bazaardb.gg/card/txntbmpsfwdwnsvp0k975bz35g/Dock-Lines,https://s.bazaardb.gg/v1/z12.0/b3371d220e72893ec25558579b4d31994441565c@256.webp?v=6,Dock_Lines.png,skipped,duplicate-image-content
Dog,https://bazaardb.gg/card/jj1b2vkxb8h2wfzp8ffmcgk7x3/Dog,https://s.bazaardb.gg/v1/z12.0/22ff23bc3cdc2bd79c68a34559de3332d6fe5296@256.webp?v=6,Dog.png,skipped,duplicate-image-content
Dooley's Scarf,https://bazaardb.gg/card/1828qtjqzyjl3kshg2dlxj4dsf4/Dooley's-Scarf,https://s.bazaardb.gg/v1/z12.0/8cdbcc79589d39a9e382091234bc03b7aed99220@256.webp?v=6,Dooley's_Scarf.png,skipped,duplicate-image-content
Dooltron Mainframe,https://bazaardb.gg/card/p0kmsd6whmb7z1cd8m7fbq8bgm/Dooltron-Mainframe,https://s.bazaardb.gg/v1/z12.0/74184e1bfd367bd804cc8728110731fbfdd6a4d0@256.webp?v=6,Dooltron_Mainframe.png,skipped,duplicate-image-content
Double Barrel,https://bazaardb.gg/card/9h9lh5cfccxc7hjbfvxf9yvnc9/Double-Barrel,https://s.bazaardb.gg/v1/z12.0/b6ca0a6dc8f3ebec27d666a2d492489b08619355@256.webp?v=6,Double_Barrel.png,skipped,duplicate-image-content
Drafting Table,https://bazaardb.gg/card/3mxppdxwwt48p46xzf5ztw5dj2/Drafting-Table,https://s.bazaardb.gg/v1/z12.0/7884d61cd3967827dc9e8ad28d98ecc378663962@256.webp?v=6,Drafting_Table.png,skipped,duplicate-image-content
Dragon Heart,https://bazaardb.gg/card/7dgplj2z199bnk5wy0f9v0vb25/Dragon-Heart,https://s.bazaardb.gg/v1/z12.0/279aecf5a7d771f53e5f170f337d4d11b55f17a5@256.webp?v=6,Dragon_Heart.png,skipped,duplicate-image-content
Dragon Steak,https://bazaardb.gg/card/11j2vc3p63cvh86t7gg471yb353/Dragon-Steak,https://s.bazaardb.gg/v1/z12.0/5da57ffaf292f19bd2067eec0eb738eb22ca04a9@256.webp?v=6,Dragon_Steak.png,skipped,duplicate-image-content
Dragon Wing,https://bazaardb.gg/card/6fk3sqmq5262tlc0z8dck0dwk9/Dragon-Wing,https://s.bazaardb.gg/v1/z12.0/aefa24d0a117394689e14f48066d7c0552a0fb46@256.webp?v=6,Dragon_Wing.png,skipped,duplicate-image-content
Dragon's Breath,https://bazaardb.gg/card/g698j0v3hlh14hfmzqngx42m93/Dragon's-Breath,https://s.bazaardb.gg/v1/z12.0/dd1bac91c5038c69c634b45ef8a6ba07a5dc4f96@256.webp?v=6,Dragon's_Breath.png,skipped,duplicate-image-content
Dragonmelon,https://bazaardb.gg/card/nj624b7bvmng3yjhpjcg9g75jq/Dragonmelon,https://s.bazaardb.gg/v1/z12.0/7fb1cde52bf43a261dbfec454433356af5e5e6e0@256.webp?v=6,Dragonmelon.png,skipped,duplicate-image-content
Dryad,https://bazaardb.gg/card/127tw1wdhm0nzqy93bqjdgn1z3k/Dryad,https://s.bazaardb.gg/v1/z12.0/555cd39d48e51649f1a165991c6a6815be147132@256.webp?v=6,Dryad.png,skipped,duplicate-image-content
Durian,https://bazaardb.gg/card/l5z0qzb46pzj90691b8zhh96cn/Durian,https://s.bazaardb.gg/v1/z12.0/4f6d52c861153ee6cb0140626f1c7d37ea03abef@256.webp?v=6,Durian.png,skipped,duplicate-image-content
Elemental Depth Charge,https://bazaardb.gg/card/xvmdl5k9184955xk080gc1lxlh/Elemental-Depth-Charge,https://s.bazaardb.gg/v1/z12.0/8745a6e1e30d8f180b637183cdb4236351967635@256.webp?v=6,Elemental_Depth_Charge.png,skipped,duplicate-image-content
Epicurean Chocolate,https://bazaardb.gg/card/11pz5z1d6qmy5pn6lwp2ffcb0ff/Epicurean-Chocolate,https://s.bazaardb.gg/v1/z12.0/60c2674bc0f1087f521856c286e2212bc3407212@256.webp?v=6,Epicurean_Chocolate.png,skipped,duplicate-image-content
Eternal Torch,https://bazaardb.gg/card/t9pg167xcsxd4mdmf01px23tvt/Eternal-Torch,https://s.bazaardb.gg/v1/z12.0/49f21484bef047fd5e583f974e4d38b41d6aabe8@256.webp?v=6,Eternal_Torch.png,skipped,duplicate-image-content
Excellent Vintage,https://bazaardb.gg/card/hgh8sm28zslj3cmhps15c63z84/Excellent-Vintage,https://s.bazaardb.gg/v1/z12.0/9635bf63e7ad2471bf469af4ceb06a10a7effa92@256.webp?v=6,Excellent_Vintage.png,skipped,duplicate-image-content
Exoskeleton,https://bazaardb.gg/card/51gmfsdtwys4d21y7hj4v69x22/Exoskeleton,https://s.bazaardb.gg/v1/z12.0/b5564e597399130f4fd024e6f43a23f131ab6a36@256.webp?v=6,Exoskeleton.png,skipped,duplicate-image-content
Figurehead,https://bazaardb.gg/card/sd69kmhhtgnk8nlfhk9bpqkfz2/Figurehead,https://s.bazaardb.gg/v1/z12.0/d61443871a2c1734ce18b6a8fbc92cf7d176255e@256.webp?v=6,Figurehead.png,skipped,duplicate-image-content
Fire Claw,https://bazaardb.gg/card/15lgh1wk40j1h77yv6b8hgylfvj/Fire-Claw,https://s.bazaardb.gg/v1/z12.0/310e612ea2d1de9babbed0290948f7e81ca2efe2@256.webp?v=6,Fire_Claw.png,skipped,duplicate-image-content
Fire Hose,https://bazaardb.gg/card/16zgx1gzv5b20t7jxvp6n89ch9v/Fire-Hose,https://s.bazaardb.gg/v1/z12.0/ea126f0a59d78767919cd3e316b4d41ece450e7e@256.webp?v=6,Fire_Hose.png,skipped,duplicate-image-content
Fishing Net,https://bazaardb.gg/card/hn4n4qhc9t3hklm0zysh76jn90/Fishing-Net,https://s.bazaardb.gg/v1/z12.0/7e41038d5a4e64a2a444d2f40e71fca5c81f23a8@256.webp?v=6,Fishing_Net.png,skipped,duplicate-image-content
Fishing Rod,https://bazaardb.gg/card/zbl1db4fqm6qgj58y4q0z9kn46/Fishing-Rod,https://s.bazaardb.gg/v1/z12.0/2a17e2bc6d96675f8c15614451230721258b0e38@256.webp?v=6,Fishing_Rod.png,skipped,duplicate-image-content
Flail,https://bazaardb.gg/card/11zhnzgt1svdh0871v5kskyvfn3/Flail,https://s.bazaardb.gg/v1/z12.0/3d9dc3697840165c8b5f3375ba6f6a0c598d7f65@256.webp?v=6,Flail.png,skipped,duplicate-image-content
Flame Sigil,https://bazaardb.gg/card/qm5shwbzddydf09wy0vlmgbb62/Flame-Sigil,https://s.bazaardb.gg/v1/z12.0/31bea623763c87c04171be7ef5fdf97e6ee35615@256.webp?v=6,Flame_Sigil.png,skipped,duplicate-image-content
Flamethrower,https://bazaardb.gg/card/14m4gkf7jjmp0w2wzb4t9nmjtzt/Flamethrower,https://s.bazaardb.gg/v1/z12.0/1e9e6df9d2b1f22e41de96087a2f3104a9b1acd2@256.webp?v=6,Flamethrower.png,skipped,duplicate-image-content
Forest Cloak,https://bazaardb.gg/card/18qy1htj9shz5vbzy4cvcvd3kbb/Forest-Cloak,https://s.bazaardb.gg/v1/z12.0/59d01f45a712c6d437206267ec29fa96804dda4b@256.webp?v=6,Forest_Cloak.png,skipped,duplicate-image-content
Foul Mushroom,https://bazaardb.gg/card/1q1pfgqlx2t2m7x605m31259d2/Foul-Mushroom,https://s.bazaardb.gg/v1/z12.0/819e63b796f6820fd7becbda0e6aae8a3678cead@256.webp?v=6,Foul_Mushroom.png,skipped,duplicate-image-content
Freefall Simulator,https://bazaardb.gg/card/hgkn2n94268cwnxvf1vkm4nx0s/Freefall-Simulator,https://s.bazaardb.gg/v1/z12.0/d590cf19391757bd3f9b276e8167ad63c2592872@256.webp?v=6,Freefall_Simulator.png,skipped,duplicate-image-content
Frog Hollow,https://bazaardb.gg/card/25s5x0v3q15031y0jb6w3zb9xd/Frog-Hollow,https://s.bazaardb.gg/v1/z12.0/7ea1dff29ada8fd03785cdec6aa50bf43901dbe9@256.webp?v=6,Frog_Hollow.png,skipped,duplicate-image-content
Frost Totem,https://bazaardb.gg/card/4kb2cvctvgvgnszxgj215p1hxy/Frost-Totem,https://s.bazaardb.gg/v1/z12.0/098050a2c48af595b1a14a711f4cecbf36e89bf1@256.webp?v=6,Frost_Totem.png,skipped,duplicate-image-content
Frozen Bludgeon,https://bazaardb.gg/card/f3zdwyvg1c2zbvjcbhd6g4bytv/Frozen-Bludgeon,https://s.bazaardb.gg/v1/z12.0/c7b428331eb6a598751b1ceddc2e1237323db61e@256.webp?v=6,Frozen_Bludgeon.png,skipped,duplicate-image-content
Frozen Horror,https://bazaardb.gg/card/nnn9h8nkddm15wx1dv7btcwm5f/Frozen-Horror,https://s.bazaardb.gg/v1/z12.0/26204f64a22b481b0bef43659ae9c040d0198fe0@256.webp?v=6,Frozen_Horror.png,skipped,duplicate-image-content
Fruit Press,https://bazaardb.gg/card/dgqdxgtv9hb7sxf5xtqpff8mb6/Fruit-Press,https://s.bazaardb.gg/v1/z12.0/e541edd3e21282d6c0f783f13987e9c2de6b7471@256.webp?v=6,Fruit_Press.png,skipped,duplicate-image-content
Furs,https://bazaardb.gg/card/8xs89y1lmzcvn5w3mwgpf14vgh/Furs,https://s.bazaardb.gg/v1/z12.0/5883285e0cce305330aef3c36faf8cba4bbb37b4@256.webp?v=6,Furs.png,skipped,duplicate-image-content
Ganjo,https://bazaardb.gg/card/11mnv48vfblpv39fjjjn2wlvcsw/Ganjo,https://s.bazaardb.gg/v1/z12.0/787e44c23da3df2d47240a8025269bd532f16126@256.webp?v=6,Ganjo.png,skipped,duplicate-image-content
Gatling Gun,https://bazaardb.gg/card/k99b4fq69bm089myvgfvz8nydv/Gatling-Gun,https://s.bazaardb.gg/v1/z12.0/d99be34eecf70e9927df1e6224ceb96af1cf6d16@256.webp?v=6,Gatling_Gun.png,skipped,duplicate-image-content
Geyser,https://bazaardb.gg/card/lt4zb93023yphyw0s2l6lyjflw/Geyser,https://s.bazaardb.gg/v1/z12.0/79cc4da24925a53a3eb16e96826bfc5fbdacc67c@256.webp?v=6,Geyser.png,skipped,duplicate-image-content
Ghillie Suit,https://bazaardb.gg/card/1301j92yhxbnn5zg1dbm5nb88v1/Ghillie-Suit,https://s.bazaardb.gg/v1/z12.0/a69cd4aecac7b90da59c94bcd4046adc3ff18565@256.webp?v=6,Ghillie_Suit.png,skipped,duplicate-image-content
Globe,https://bazaardb.gg/card/171dskwsvwbq1vjll47k820kdh/Globe,https://s.bazaardb.gg/v1/z12.0/f17f328c14243436b14addc896edbc2e6691a6b2@256.webp?v=6,Globe.png,skipped,duplicate-image-content
Golf Clubs,https://bazaardb.gg/card/60mdf4vpsk3jvhwlssmg18wdcz/Golf-Clubs,https://s.bazaardb.gg/v1/z12.0/ca854e5d6286d13af960a478b88afdb0bec3245c@256.webp?v=6,Golf_Clubs.png,skipped,duplicate-image-content
Grabinator,https://bazaardb.gg/card/zntc6f8z06njh2dh9tk3qxcp25/Grabinator,https://s.bazaardb.gg/v1/z12.0/e257129e9ee64ab9719684b1b1c40599c23d1306@256.webp?v=6,Grabinator.png,skipped,duplicate-image-content
Gramophone,https://bazaardb.gg/card/ymsyxw69ny6513pnsw2vnlcnhh/Gramophone,https://s.bazaardb.gg/v1/z12.0/850359ec13e93c15d9df68e69df4b16e66c9905d@256.webp?v=6,Gramophone.png,skipped,duplicate-image-content
Gravstone,https://bazaardb.gg/card/n1y07bmzjvmn6jpn9bvfl6x14f/Gravstone,https://s.bazaardb.gg/v1/z12.0/e23e8d880899a8e0fbbf56e6d08d5e28ec3a2964@256.webp?v=6,Gravstone.png,skipped,duplicate-image-content
Grindstone,https://bazaardb.gg/card/phy8dq4sklc4q0bxmqw2t08t8n/Grindstone,https://s.bazaardb.gg/v1/z12.0/99147799378a21519fd2ba5989dd298409da1e23@256.webp?v=6,Grindstone.png,skipped,duplicate-image-content
Guardian Shell,https://bazaardb.gg/card/13fg5fw46ncf1wmtg7t6fth6kvk/Guardian-Shell,https://s.bazaardb.gg/v1/z12.0/9302738751ea486c8a3316233c986f6035e0afc5@256.webp?v=6,Guardian_Shell.png,skipped,duplicate-image-content
Gumball Machine,https://bazaardb.gg/card/10y9l35gvyt7m5kcnl5csgtchxw/Gumball-Machine,https://s.bazaardb.gg/v1/z12.0/c4746ca6b44f6bb3d594e84d45b7ae9dd1db2530@256.webp?v=6,Gumball_Machine.png,skipped,duplicate-image-content
Hacksaw,https://bazaardb.gg/card/13dncwgv4wldzj9bz29dpfmwqb1/Hacksaw,https://s.bazaardb.gg/v1/z12.0/c5e6c7cdbe4fafa9a3d417d5dbbec9dcc32ec072@256.webp?v=6,Hacksaw.png,skipped,duplicate-image-content
Hammock,https://bazaardb.gg/card/vv52sqhpmz795mcj3xx66dj7h0/Hammock,https://s.bazaardb.gg/v1/z12.0/2cd374d266f93c852f909a32612b75e81d3fa9cd@256.webp?v=6,Hammock.png,skipped,duplicate-image-content
Hands of Time,https://bazaardb.gg/card/nt6zc9228bjxbqnthn84776dlz/Hands-of-Time,https://s.bazaardb.gg/v1/z12.0/a16c7af3ad82c691351e759339b342a30982a87c@256.webp?v=6,Hands_of_Time.png,skipped,duplicate-image-content
Harmadillo,https://bazaardb.gg/card/jw53s05gdb97yfxkd2wfy07m1h/Harmadillo,https://s.bazaardb.gg/v1/z12.0/c5da531f0827ce89cdccef630d4c02a98d4c8d5b@256.webp?v=6,Harmadillo.png,skipped,duplicate-image-content
Harpoon,https://bazaardb.gg/card/pkm710pjqsw7bqsfqq016bhlg0/Harpoon,https://s.bazaardb.gg/v1/z12.0/8056975ad42d1cc5f26f978ed239b9da4e6b6704@256.webp?v=6,Harpoon.png,skipped,duplicate-image-content
Heavy Crossbow,https://bazaardb.gg/card/m6h1pd2fhvs5xgt1nwt5ws2149/Heavy-Crossbow,https://s.bazaardb.gg/v1/z12.0/06ee2c3acfb363710a718b17a0f46392b634e3a8@256.webp?v=6,Heavy_Crossbow.png,skipped,duplicate-image-content
Honey Badger,https://bazaardb.gg/card/z3pwyydfsfvbh9nlt8zx5whnm3/Honey-Badger,https://s.bazaardb.gg/v1/z12.0/1c60a4add4f665e05f17c86801656c6789dff0e6@256.webp?v=6,Honey_Badger.png,skipped,duplicate-image-content
